is_gain_opportunity,pct_change_est_avg_price,pct_change_est_avg_trade_volume,sma8_pct_diff,sma21_pct_diff,sma55_pct_diff,sma89_pct_diff,sma144_pct_diff,btc_change_est_avg_price,btc_change_est_avg_trade_volume,btc_sma8_pct_diff,btc_sma21_pct_diff,btc_sma55_pct_diff,btc_sma89_pct_diff,btc_sma144_pct_diff,btc_reg3_b,btc_reg3_rsq,btc_reg3_resid,btc_reg8_b,btc_reg8_rsq,btc_reg8_resid,btc_reg21_b,btc_reg21_rsq,btc_reg21_resid
0,0.006815139,-0.589611526,0.008318352,0.026038839,0.01138497,-0.00858786,-0.033291962,-0.000574434,0.382522881,0.000377487,0.002160471,0.002386808,-0.005904691,-0.011625563,0,0,0,-3.82E-13,2.97E-15,4.16E-17,0.016408671,0.000771561,0.000471271
0,0.003142754,0.2240245,0.008246163,0.026807457,0.015378252,-0.005036703,-0.030011416,-0.000941942,-0.052920073,-0.000869746,0.001127541,0.00184197,-0.006670007,-0.012442188,-3.94E-16,1.14E-16,-4.34E-19,1.67E-12,6.19E-14,-1.90E-15,0.041470687,0.064217592,-0.000351218
0,-0.015062056,0.332157631,-0.007316999,0.009652246,0.000649945,-0.01950379,-0.04421646,-0.000633523,-0.413274494,-0.001638777,0.000420166,0.001267832,-0.007145198,-0.012935919,0,0,0,0,0,0,-0.48159338,0.441641442,0.000967989
0,-0.009542452,-0.537682297,-0.015294797,-0.001063443,-0.008026555,-0.028219656,-0.052833987,-0.000841128,-0.134978783,-0.002224591,-0.000409171,0.000328207,-0.007811065,-0.013571977,0,1.67E-17,0,0,0,0,0.033002639,0.008626518,0.000255779
0,-0.004199605,1.148830652,-0.016859242,-0.006163708,-0.011201219,-0.031680456,-0.056269647,-0.000566201,0.265379414,-0.002320421,-0.000914548,-0.000264373,-0.008206853,-0.01389591,0,0,0,-7.41E-13,2.97E-14,2.25E-15,0.048764143,0.042279384,8.11E-05
0,-0.000868271,-0.171542955,-0.015100569,-0.007789621,-0.010824466,-0.031958144,-0.056537608,0.000596401,-0.05978928,-0.001318891,-0.00030738,0.000422786,-0.007468056,-0.013066726,0,0,0,1.34E-12,2.58E-13,-5.09E-15,-0.032415973,0.042429615,0.000291847
0,0.000993172,-0.387714077,-0.011266243,-0.007770329,-0.008706612,-0.030425892,-0.05509104,0.000618561,-0.195906541,-0.00033216,0.000200212,0.001119709,-0.006695749,-0.012236103,0,0,0,-2.07E-13,3.91E-15,-7.83E-16,0.040346214,0.242260066,0.000155906
0,0.000992187,-0.535066853,-0.008065359,-0.007814942,-0.006708355,-0.028925951,-0.053623603,0.00076242,0.080671385,0.000628101,0.000800956,0.001944036,-0.005795629,-0.011273097,0,0,0,0,0,0,4.41E-05,0.175007208,-1.50E-07
0,0.007310123,3.659007821,0.001385681,-0.001888285,0.001321251,-0.021370853,-0.046225519,0.000951885,0.014428195,0.001587581,0.001537063,0.00294288,-0.00471306,-0.010127749,0,0,8.67E-19,0,0,0,-0.113001951,0.11878762,0.000911461
0,0.006765068,-0.632970015,0.009932753,0.003450251,0.008933443,-0.014306418,-0.039367777,0.00256424,1.160574975,0.003722294,0.003754404,0.005527638,-0.002022551,-0.007413603,0,0,0,-4.26E-13,2.97E-15,-6.78E-16,-0.020450108,0.408075181,-6.80E-05
0,0.006597434,0.048940253,0.015577597,0.008815967,0.016421292,-0.007415219,-0.032701294,0.001625879,-0.616610841,0.004635905,0.005029705,0.007135884,-0.000265572,-0.005643574,0,0,0,2.32E-13,1.35E-13,1.42E-15,-0.001092422,0.00934716,-2.80E-05
0,-0.002184731,-0.599506135,0.01141082,0.006324482,0.015195805,-0.009161275,-0.034433594,-0.001001633,-0.247447597,0.002933855,0.003756638,0.006110433,-0.00109766,-0.006474577,0,0,0,0,0,0,0.203696584,0.190510915,-0.000866451
0,-0.003040993,1.288228222,0.00626151,0.003240874,0.013125388,-0.011768873,-0.036981055,-0.00071085,-0.167483453,0.001545148,0.002763998,0.005392977,-0.001619402,-0.007015002,0,0,0,-2.33E-12,1.88E-13,4.62E-15,0.022748167,0.184031646,-0.000169501
0,-0.007964161,0.29337217,-0.007984703,0.008830192,0.058870733,0.093834978,0.050526771,-0.004061188,0.745600413,-0.003434842,-0.003032493,-0.000575859,0.009236591,0.015420723,0,0,0,1.12E-12,8.39E-14,-3.03E-15,3.31E-13,3.22E-14,-4.42E-16
0,-0.014383676,0.466029042,-0.019202331,-0.005936112,0.040985542,0.077092006,0.03586756,-0.00171482,-0.377197833,-0.004293653,-0.004701212,-0.002439807,0.007031342,0.013358318,0,0,0,0,0,0,0,0,0
0,-0.004242321,-0.628975089,-0.018667526,-0.009731631,0.033826638,0.071418086,0.032029932,-0.000656149,-0.379461786,-0.003898659,-0.005118593,-0.003251121,0.005869992,0.012387932,0,0,0,0,0,0,0,0,0
0,0.002556237,-0.502621891,-0.011509703,-0.006593598,0.033790378,0.072853833,0.035216725,-0.000440761,0.028064869,-0.003159669,-0.005255706,-0.003849843,0.004916012,0.011641253,0,0,0,0,0,0,0,0,0
0,0.00526942,0.31528961,-0.004314212,-0.001688049,0.036568467,0.077202683,0.041142486,0.002203315,0.103305944,-0.000669296,-0.00305511,-0.001842314,0.006681093,0.013542132,0,0,0,3.68E-12,2.03E-13,4.11E-15,1.01E-12,4.22E-14,1.20E-15
0,0.001859993,0.151297493,-0.001705912,-0.000594347,0.035783243,0.07811193,0.04352042,0.001591488,-0.198257455,0.000703107,-0.001564498,-0.000456929,0.007954415,0.014833759,0,0,0,-7.03E-13,1.82E-14,-3.73E-17,4.56E-13,6.77E-15,1.41E-15
0,-0.020421941,0.108147905,-0.018205621,-0.02123997,0.012390869,0.055410737,0.022726304,-0.010558332,4.498449052,-0.008097593,-0.011676115,-0.010980266,-0.002827459,0.003887542,0,0,0,-8.26E-13,4.10E-14,1.64E-15,-5.54E-13,2.07E-14,1.41E-15
0,-0.019297037,0.577230296,-0.03028238,-0.03945608,-0.008541316,0.034566743,0.003599841,-0.006270768,-0.527479335,-0.011858478,-0.017125553,-0.017018724,-0.009088517,-0.002603688,0,0,0,0,0,0,0,0,0
0,-0.001229796,0.051715844,-0.025372878,-0.039410041,-0.011004106,0.032746099,0.00306449,0.001367881,-0.377926461,-0.00870851,-0.014944586,-0.015662841,-0.007697016,-0.001404089,0,1.51E-17,0,0,0,0,0,0,0
0,-0.013544415,0.258376757,-0.032665613,-0.050801548,-0.025475272,0.018375652,-0.009673274,-0.006144194,0.946734832,-0.012465518,-0.019769063,-0.021643525,-0.013694769,-0.007582684,0,0,0,-3.49E-12,4.73E-13,-5.56E-15,-6.49E-13,4.72E-14,-1.75E-15
0,-0.009985735,0.251004716,-0.035755345,-0.058184902,-0.036089758,0.007961663,-0.018589943,-0.008031945,0.91537937,-0.017175976,-0.026025086,-0.029291177,-0.021458723,-0.015514824,0,0,0,0,0,0,0,0,0
0,0.004863112,-0.412045033,-0.024629001,-0.051321032,-0.032288033,0.012557822,-0.012823562,0.001269824,-0.444852884,-0.012890785,-0.023269586,-0.027814295,-0.020112724,-0.014246865,0,0,0,0,0,0,0,0,0
0,0.004122603,0.328775238,-0.01388427,-0.0449818,-0.028950854,0.016361202,-0.007835795,0.005730815,0.445925833,-0.004588157,-0.016389397,-0.022037913,-0.014447126,-0.008617817,0,0,0,1.63E-13,5.23E-15,-6.94E-17,2.99E-13,1.33E-14,-3.30E-16
0,0.007318815,-0.708671777,-0.000464926,-0.035502334,-0.022574019,0.023224049,0.000309009,0.004438847,-0.241675311,0.002150222,-0.010931728,-0.01745069,-0.010098031,-0.004207281,0,0,0,0,0,0,0,0,0
0,-0.000177211,0.817488706,0.002955394,-0.032515637,-0.023494494,0.022419881,0.001064585,0.001523387,-0.169231193,0.004462707,-0.008433387,-0.015543209,-0.008650596,-0.002641307,0,0,0,-3.11E-14,1.73E-16,5.62E-16,-2.22E-13,4.13E-15,1.22E-15
0,-0.003013116,-0.237240713,0.001424248,-0.031690856,-0.027104236,0.018799892,-0.001013727,0.000161796,-0.130525453,0.004595465,-0.007242342,-0.014954377,-0.008505579,-0.002395138,0,0,0,-1.97E-13,2.02E-14,1.42E-15,-3.77E-14,6.75E-16,9.83E-16
0,-0.008355556,-0.306816082,-0.004572897,-0.035591614,-0.035763994,0.009853622,-0.008444892,-0.001881155,0.13731991,0.003085163,-0.00796272,-0.016300066,-0.010285535,-0.004186014,0,0,0,1.51E-12,7.09E-14,-2.68E-15,-9.86E-13,3.01E-14,1.48E-15
0,0.000358551,0.196911752,-0.003593634,-0.031826265,-0.035803152,0.009499061,-0.007176301,0.001546473,-0.456048967,0.004045878,-0.005585047,-0.014264518,-0.008752129,-0.002571768,0,0,0,0,0,0,0,0,0
0,0.012724014,1.53293111,0.006859688,-0.016989401,-0.023933341,0.021260286,0.006254627,0.008159296,1.762296501,0.009597909,0.002871628,-0.005886833,-0.000800874,0.005579335,0,0,0,0,0,0,0,0,0
0,-0.001238719,-0.458970272,0.004158826,-0.015368761,-0.025466811,0.018890416,0.005744433,0.001238076,-0.462396603,0.008218775,0.004659351,-0.004397885,0.00026567,0.006841991,0,0,0,0,0,0,0,0,0
0,-0.004429483,-0.070205182,-0.000666933,-0.016396266,-0.030087953,0.013170897,0.002008654,-0.002554988,0.400077412,0.004064854,0.002732778,-0.006658539,-0.002524605,0.004322878,0,0,0,1.06E-12,1.10E-14,-6.45E-16,-3.86E-13,5.05E-15,4.32E-16
0,-0.001957644,0.239552844,-0.001846584,-0.015276558,-0.032138591,0.00996996,0.000799355,-0.002073289,-0.321166503,0.001223489,0.001195937,-0.008360763,-0.004898249,0.002317678,0,0,0,0,0,0,0,0,0
0,-0.012303852,0.611827777,-0.011863348,-0.024504984,-0.044092019,-0.003642004,-0.01059342,-0.003196006,0.958922804,-0.002144718,-0.001393295,-0.011182664,-0.008349788,-0.000790963,0,0,0,-2.99E-13,2.08E-14,-8.41E-16,-5.46E-14,4.74E-16,4.23E-16
0,-0.000541614,-0.578218116,-0.010434553,-0.022311156,-0.04472667,-0.005407879,-0.010178993,0.002703239,-0.640804679,6.70E-05,0.001758645,-0.008268735,-0.005931538,0.00198325,0,0,0,0,0,0,0,0,0
0,-0.01390896,0.047507475,-0.021596917,-0.032459795,-0.057901163,-0.02042413,-0.022960063,-0.003781035,1.806395605,-0.003960272,-0.001418889,-0.011703526,-0.009913912,-0.001672052,0,0,0,3.89E-13,1.33E-14,-3.04E-15,-8.60E-14,8.02E-16,-2.86E-16
0,-0.020699762,3.460880793,-0.036800144,-0.047923533,-0.076643304,-0.041661447,-0.042136944,-0.00787823,0.108586504,-0.010891288,-0.008202768,-0.018972069,-0.017814594,-0.009339544,0,0,0,0,0,0,0,0,0
0,-0.020950243,-0.333635859,-0.04803907,-0.062375228,-0.094830935,-0.062409291,-0.061076995,-0.001818945,-0.307865809,-0.010545068,-0.008761663,-0.020162878,-0.019652593,-0.010948136,0,0,0,0,0,0,0,0,0
0,0.003821169,-0.261425472,-0.0358527,-0.054355652,-0.090156267,-0.059415374,-0.056392458,0.000959664,-0.321220299,-0.007401829,-0.007114629,-0.018617079,-0.01876068,-0.009828954,1.04E-16,3.01E-17,4.34E-19,-4.13E-12,4.12E-13,-9.90E-15,-1.94E-13,1.61E-14,-8.14E-16
0,0.000190331,-0.520648017,-0.027549639,-0.050619831,-0.088643067,-0.059813132,-0.055134612,-0.001274657,-0.211971445,-0.006630213,-0.007923226,-0.01928139,-0.020080676,-0.01091392,0,0,0,-6.02E-13,2.11E-14,-9.35E-16,-2.31E-13,2.01E-15,-1.48E-16
0,0.008753568,-0.525333628,-0.012021247,-0.039135063,-0.079443361,-0.052364198,-0.045902236,0.003273711,-0.570502846,-0.00199453,-0.004305604,-0.015610218,-0.016959421,-0.007554743,0,0,0,-2.02E-12,6.32E-14,3.41E-15,2.51E-13,2.46E-15,1.16E-15
0,0.006036597,-0.474878191,-0.001264104,-0.031034724,-0.072477734,-0.047525631,-0.03922291,0.004007874,0.791224598,0.002491801,-0.000426984,-0.01130991,-0.013037633,-0.003487877,0,0,0,0,0,0,0,0,0
0,0.011813238,4.050820222,0.013856921,-0.018263072,-0.059358194,-0.037262989,-0.027024555,0.004189486,-0.05018736,0.006994373,0.00306573,-0.006896456,-0.008894794,0.000744005,1.68E-15,9.70E-16,5.20E-18,0,0,0,0,0,0
0,0.002965159,-0.38420824,0.017986918,-0.013925371,-0.054714494,-0.035299896,-0.023350724,0.000548822,-0.125958807,0.007299723,0.002955468,-0.006142754,-0.008364083,0.001312293,0,0,0,-1.37E-14,6.49E-17,3.90E-16,-1.05E-13,2.03E-15,1.88E-16
0,0.003141168,-0.331091102,0.01919557,-0.009340989,-0.050439453,-0.033104273,-0.019634186,-0.001540213,0.213820488,0.00470181,0.001095463,-0.007468559,-0.009882118,-0.00027181,0,0,0,0,0,0,0,0,0
0,-0.00552588,0.494785483,0.009654307,-0.012722007,-0.054158608,-0.039074071,-0.024455856,-0.000458453,-0.076381947,0.003028095,0.000553729,-0.007674794,-0.010325357,-0.00084968,0,0,0,0,0,0,0,0,0
0,0.002593073,-0.305834371,0.008523918,-0.008184157,-0.050350877,-0.037183055,-0.021361263,0.007025807,2.611543183,0.008089535,0.007235911,-0.000560957,-0.003387819,0.005965454,0,0,0,0,0,0,0,0,0
0,-0.001293183,0.237262933,0.003690074,-0.007570442,-0.050018311,-0.039127182,-0.022129609,0.009279805,-0.01326057,0.014104649,0.015788226,0.008750975,0.005728466,0.01494433,0,0,0,1.66E-13,2.42E-15,-2.98E-16,1.39E-15,1.22E-19,4.75E-16
0,-0.014798372,1.106849693,-0.011736327,-0.020098108,-0.062179836,-0.053822674,-0.036027731,0.000641898,0.07511334,0.011761164,0.015524004,0.009441559,0.006227891,0.015281518,0,0,0,0,0,0,0,0,0
0,-0.016522719,-0.052728603,-0.025918744,-0.033392435,-0.07579628,-0.069697523,-0.051275533,-0.002177128,-0.376884573,0.007361874,0.012581224,0.007253318,0.00392376,0.012780514,0,0,0,0,0,0,0,0,0
0,0.001909126,0.288542769,-0.02068994,-0.028105241,-0.072299806,-0.068191083,-0.048832587,0.001449546,0.170440124,0.006969408,0.013638888,0.008684574,0.005257247,0.013938725,-1.09E-17,7.80E-18,2.17E-19,0,0,0,0,0,0
0,0.004001524,-0.548532216,-0.013480622,-0.020978522,-0.067073337,-0.064762789,-0.044375786,0.001059072,-0.23599576,0.006122503,0.014310436,0.009715874,0.006214184,0.014724881,0,0,0,0,0,0,0,0,0
0,0.005503891,0.564994963,-0.005000315,-0.012786226,-0.060483777,-0.059709144,-0.038531198,-0.000716325,-0.249158013,0.003396204,0.013093586,0.008980808,0.005408331,0.01371651,0,0,0,1.73E-12,3.76E-13,6.10E-15,-2.23E-13,2.11E-14,-5.48E-16
0,-0.001132503,-0.452874191,-0.003624382,-0.011131535,-0.05987455,-0.060781494,-0.039086029,-0.000766483,0.127188473,0.000670545,0.011764903,0.008268723,0.004479994,0.01265925,0,0,0,0,0,0,0,0,0
0,-0.008125472,0.379853682,-0.007891131,-0.016628993,-0.065790557,-0.068394503,-0.04636598,0.001037502,-0.168081417,0.000492027,0.012057926,0.009401481,0.005319654,0.013418317,0,0,0,3.31E-12,1.42E-13,2.38E-15,2.46E-13,5.68E-15,-2.08E-17
0,-0.00381025,2.217309495,-0.0075209,-0.017685567,-0.067542719,-0.071883073,-0.049414313,0.001579819,0.806488776,0.001809207,0.012952803,0.011065804,0.006690417,0.014742852,0,0,0,0,0,0,0,0,0
0,0.002677376,-0.73504105,-0.002900204,-0.013148632,-0.063120283,-0.069312784,-0.046229856,0.012636044,2.033250278,0.012680711,0.024232791,0.023655029,0.019081204,0.027214683,0,0,0,0,0,0,0,0,0
0,-0.005149723,0.49604507,-0.007515936,-0.017085378,-0.065820403,-0.073786013,-0.050474628,-0.001896957,-0.4837184,0.008950106,0.02049214,0.021568251,0.016878763,0.02492898,0,0,0,1.58E-13,4.16E-14,-1.68E-15,8.38E-14,5.29E-15,-1.33E-15
0,-0.008627301,0.298638442,-0.014273082,-0.025014092,-0.071491259,-0.081346019,-0.057942357,-0.008205659,-0.107351692,9.57E-05,0.010657959,0.01319852,0.008437158,0.016234916,0,0,0,-5.68E-14,4.67E-16,1.46E-15,-1.05E-13,1.35E-15,1.20E-15
0,-0.005221427,-0.499046059,-0.016490608,-0.029146077,-0.073620516,-0.085677298,-0.062051972,-0.000921476,-0.112274749,-0.001153366,0.008361607,0.012282163,0.007542133,0.015023286,0,0,0,9.42E-14,1.18E-14,1.34E-15,3.03E-13,6.84E-14,1.27E-15
0,-0.005637636,3.426445629,-0.017739226,-0.033403168,-0.075868604,-0.090301364,-0.066528913,0.004016441,-0.105561928,0.001938184,0.010790076,0.016307525,0.011590801,0.018787931,0,0,0,-5.41E-15,5.54E-18,-5.26E-16,1.37E-13,2.45E-15,-8.21E-16
0,-0.00058651,-0.46805718,-0.014055267,-0.032324306,-0.073378893,-0.090305928,-0.066271695,0.003418396,-0.348859768,0.003916505,0.01261112,0.019687697,0.01504012,0.021943378,0,0,0,2.07E-13,3.14E-15,7.08E-16,7.28E-14,3.12E-16,-1.31E-16
0,0.000195618,-0.740605369,-0.010618446,-0.030211869,-0.070452738,-0.089509043,-0.065317233,-0.002589469,-0.084538463,0.00033124,0.008678096,0.016910731,0.012453858,0.018989164,0,0,0,0,0,0,0,0,0
0,-0.006454137,3.256548189,-0.01344856,-0.03371314,-0.073754791,-0.094586547,-0.070541576,-0.004048861,-0.258287348,-0.00399993,0.003683091,0.012686761,0.008418659,0.014596408,0,0,0,6.29E-13,1.76E-14,-4.16E-17,1.57E-13,2.07E-15,1.45E-15
0,-0.011811024,-0.707724523,-0.019794451,-0.041723438,-0.081735761,-0.104351347,-0.080705286,-0.008192216,2.148440585,-0.009874626,-0.005026403,0.004536005,0.00027973,0.006038092,0,0,0,-1.88E-12,4.55E-13,5.64E-15,-1.07E-12,1.68E-13,2.25E-15
0,-0.007768924,-0.146929818,-0.0217989,-0.04528028,-0.085688986,-0.110350032,-0.087089164,-0.004064755,-0.632621107,-0.011351706,-0.009436207,0.00066148,-0.003631566,0.0016956,0,0,0,0,0,0,0,0,0
0,-0.003011443,0.151433413,-0.019811957,-0.044378626,-0.085350131,-0.111974158,-0.089154296,0.002210537,-0.491312498,-0.007901336,-0.007737253,0.002967376,-0.001275461,0.003655582,-6.06E-17,3.09E-18,0,0,0,0,0,0,0
0,-0.011276681,0.790011364,-0.025237572,-0.050779691,-0.092677572,-0.120903644,-0.098820714,0.001359399,0.330883967,-0.005565607,-0.006616889,0.004368379,0.000179516,0.004741783,0,0,0,0,0,0,0,0,0
0,-0.007942974,0.135382194,-0.027089068,-0.053658477,-0.096859124,-0.126786574,-0.105414331,0.00207369,-0.148122773,-0.002267203,-0.004448647,0.00643858,0.002290615,0.006510994,0,0,0,5.35E-13,5.17E-14,-2.51E-15,2.23E-13,1.02E-14,-2.14E-15
0,0.007801273,-0.372198255,-0.014504391,-0.042582214,-0.086815038,-0.118930935,-0.097995967,0.005115977,0.793120968,0.003874304,0.000541251,0.011472044,0.007402197,0.0112986,0,0,0,-4.25E-13,1.04E-14,4.07E-16,-7.13E-13,1.81E-14,1.41E-15
0,0.00244449,0.824594358,-0.007312522,-0.037407883,-0.081497885,-0.115551816,-0.095326982,0.004547968,0.282477263,0.008576939,0.00466626,0.015912179,0.011957527,0.015556848,0,0,0,0,0,0,0,0,0
0,-0.017069701,1.518921432,-0.018241746,-0.050202856,-0.09383066,-0.129235306,-0.110096957,-0.001472653,0.361017045,0.006900909,0.002901834,0.014313517,0.010486403,0.013817697,0,0,0,-4.43E-14,7.60E-16,7.77E-16,-3.41E-13,3.65E-14,2.36E-15
0,0.005581972,-0.101659201,-0.008838697,-0.041270468,-0.085845498,-0.122928812,-0.104416691,0.004549606,0.212616812,0.009673011,0.007010485,0.01854255,0.015067967,0.018194878,0,0,0,-1.60E-13,3.05E-15,2.15E-15,-7.29E-14,6.14E-16,1.44E-15
0,0.013980263,-0.133533511,0.00627391,-0.024516056,-0.070651794,-0.109241393,-0.091275716,0.006719518,0.584196115,0.013273648,0.012959612,0.024754677,0.02176813,0.024790219,0,0,0,3.05E-13,9.88E-15,2.29E-15,6.46E-14,1.13E-15,6.89E-16
0,0.02108678,-0.268593796,0.025661914,-0.001538851,-0.04894015,-0.089190266,-0.071651541,0.009238395,0.775910941,0.018530607,0.021002307,0.033432401,0.030930695,0.033979191,0,0,0,3.71E-13,7.56E-14,4.05E-15,1.09E-13,1.96E-14,2.36E-15
0,0.003375695,-0.453733705,0.025391311,0.003688919,-0.043907665,-0.084700142,-0.068075112,-0.001596299,-0.615784987,0.013214224,0.018191388,0.030912635,0.02900405,0.032059877,0,0,0,0,0,0,0,0,0
0,0.007124481,-0.207023199,0.027017523,0.012180052,-0.035559777,-0.076235059,-0.061021949,0.001618726,-0.279826219,0.011235073,0.018655512,0.031531905,0.030362428,0.033431521,0,0,0,3.05E-12,3.09E-13,-3.87E-15,-5.81E-14,4.64E-16,9.71E-17
0,-0.003340538,0.303986496,0.019395036,0.010435294,-0.037099391,-0.077516614,-0.063727934,-0.002798163,0.482289239,0.005806312,0.015371571,0.02767808,0.027172544,0.030235834,0,0,0,-3.15E-12,4.13E-13,2.73E-15,-1.60E-12,1.75E-13,2.57E-15
0,-0.001380126,-0.13211764,0.014318614,0.01048825,-0.036642652,-0.077286888,-0.064590843,-0.002536855,-0.432578897,0.001553615,0.012395743,0.024260412,0.024271198,0.02734316,0,0,0,-5.62E-14,2.33E-16,-1.12E-15,7.54E-13,3.97E-14,6.07E-16
0,-0.005923001,0.891329604,0.003337817,0.005802692,-0.040330881,-0.081112021,-0.069735165,0.005025877,0.472772488,0.004070423,0.016437428,0.028579991,0.029085392,0.032171581,0,0,0,4.37E-12,1.56E-13,-7.54E-15,4.99E-13,8.35E-15,-5.66E-16
0,-0.009533267,-0.139725663,-0.009262669,-0.0022959,-0.047317179,-0.088238011,-0.07818261,0.002564438,-0.195771147,0.004372779,0.017826408,0.030367399,0.03137095,0.034452341,0,0,0,-1.12E-13,3.92E-15,-6.94E-16,1.66E-13,6.10E-15,-1.13E-15
0,-0.002205735,-0.474079924,-0.012526937,-0.003176533,-0.04727091,-0.088479613,-0.079756348,0.000951206,-0.204532368,0.003773805,0.017724851,0.030482397,0.032027344,0.035093207,0,0,0,0,0,0,0,0,0
0,0.004220257,-0.432758473,-0.007399315,0.002129641,-0.041311144,-0.08281668,-0.075433386,-0.000582437,-0.123994932,0.002860083,0.016258431,0.028995671,0.031119984,0.03420336,0,0,0,0,0,0,0,0,0
0,0.006003602,-0.376692828,-0.000795071,0.008974676,-0.033691508,-0.075697625,-0.069638769,0.005034004,1.35926115,0.006741997,0.02012397,0.033217441,0.035896072,0.039041472,0,0,0,2.14E-12,1.68E-13,-4.35E-15,7.80E-13,8.27E-14,-1.17E-15
0,0.007161329,2.023582306,0.007011088,0.016365431,-0.024767327,-0.067600939,-0.062896645,0.006100989,-0.116979038,0.011141651,0.024593386,0.038591109,0.041718078,0.044933267,-2.12E-15,1.73E-15,6.07E-18,-1.45E-12,8.63E-14,5.28E-15,-3.35E-13,8.56E-15,1.07E-15
0,-0.001382579,-0.537294089,0.006019002,0.014611041,-0.024106048,-0.067504693,-0.064127342,0.000589623,-0.433439375,0.00957364,0.023024832,0.038286174,0.041834564,0.045084863,0,0,0,0,0,0,0,0,0
0,-0.006724684,1.26764299,0.000323721,0.007393409,-0.028633456,-0.072320162,-0.070408814,-0.00023089,-0.35933402,0.006899137,0.020444226,0.037087837,0.041107199,0.044321264,0,0,0,0,0,0,0,0,0
0,-0.00517722,0.424280759,-0.003887947,0.001890838,-0.031578151,-0.075495729,-0.075201312,0.002028351,0.245520388,0.006873675,0.020179488,0.038154405,0.042744134,0.045840073,0,0,0,0,0,0,0,0,0
0,-0.006405124,-0.371316497,-0.009700467,-0.005039503,-0.035827141,-0.079779485,-0.081140138,0.006055302,2.267134057,0.01045044,0.023782799,0.043220867,0.048534977,0.051522925,0,0,0,7.11E-13,3.71E-14,-3.03E-15,3.59E-14,8.89E-17,1.09E-15
0,-0.014705882,0.80100234,-0.022191124,-0.019858379,-0.047837308,-0.091539126,-0.094612025,0.003089574,-0.264373692,0.010782194,0.024320717,0.04521224,0.051219595,0.054122302,0,0,0,0,0,0,0,0,0
0,-0.018605602,-0.352959426,-0.035636215,-0.037092868,-0.063368068,-0.106433123,-0.111387634,-0.000932707,-0.501976676,0.007113288,0.021043173,0.042957917,0.049684717,0.052495522,0,0,0,-1.28E-12,1.49E-13,4.45E-15,-4.30E-13,1.71E-14,2.36E-15
1,-0.015208333,0.606648245,-0.043093157,-0.049976502,-0.075582575,-0.117828809,-0.124764675,0.007463435,0.405772185,0.011575856,0.026179071,0.049161391,0.056871339,0.059668766,-1.73E-15,3.52E-16,1.73E-18,3.66E-13,1.85E-14,-6.54E-16,4.08E-14,1.61E-16,1.01E-15
0,0.017770256,0.632041989,-0.019838501,-0.032853704,-0.057738258,-0.099982093,-0.109133597,0.006689334,0.712130852,0.015192806,0.030148147,0.054425216,0.063206961,0.06603864,0,0,0,0,0,0,0,0,0
1,-0.026813552,-0.015403553,-0.036947483,-0.057143621,-0.081132001,-0.121601892,-0.132729828,0.00874334,0.480123355,0.019857373,0.036025004,0.061720719,0.071643277,0.074574682,0,0,0,1.92E-13,1.22E-14,-2.77E-15,2.34E-13,9.87E-15,-3.32E-15
1,0.001281504,0.234828476,-0.027360628,-0.053721261,-0.078089225,-0.117854224,-0.131325628,0.005182416,0.00022837,0.020243719,0.038324263,0.065166235,0.076278347,0.079291162,0,0,0,0,0,0,0,0,0
1,0.042662116,0.339560321,0.016982696,-0.011945434,-0.037336987,-0.077841358,-0.09426265,-4.25E-05,-0.12368286,0.015605294,0.035674151,0.063133612,0.075323142,0.078406777,0,0,0,1.45E-13,1.11E-14,3.72E-15,5.14E-14,2.66E-15,2.18E-15
0,0.029664484,0.171299325,0.045275182,0.017560593,-0.00771416,-0.048517551,-0.067587581,0.010127872,1.079680771,0.020738193,0.04294681,0.071766382,0.085104621,0.088476635,0,0,0,7.81E-14,9.97E-15,2.27E-15,2.22E-13,5.80E-14,3.30E-15
0,0.004768528,-0.455784763,0.045752986,0.022727981,-0.001769377,-0.042141022,-0.063349852,0.010388726,0.105523772,0.025221987,0.050090509,0.080613278,0.095089833,0.09888765,0,0,0,-5.85E-15,3.73E-18,1.34E-15,1.78E-13,7.44E-15,6.89E-16
0,0.002175203,0.702093112,0.040817374,0.02499209,0.001638671,-0.038166057,-0.061453673,-0.006949396,-0.21504959,0.012873129,0.039378219,0.070997958,0.086362144,0.090409458,0,0,0,1.71E-13,7.36E-15,4.58E-16,9.38E-14,1.37E-15,2.22E-16
0,-0.007498027,-0.852185126,0.025040162,0.017649728,-0.004444256,-0.043344083,-0.068529282,-0.004486171,-0.316479534,0.004655494,0.031445835,0.064169362,0.080430601,0.084721684,0,0,0,-8.97E-14,1.19E-15,-3.50E-16,3.78E-14,1.89E-16,-4.34E-16
0,-0.003180915,14.8111155,0.016523061,0.014617945,-0.006234206,-0.044416526,-0.071421709,0.002595672,-0.301324294,0.004096683,0.030972091,0.064848236,0.082093369,0.086716676,0,0,0,-5.13E-13,1.37E-14,2.18E-15,1.59E-14,2.50E-17,5.47E-16
0,-0.009373753,-0.797773608,-0.000226403,0.005300913,-0.013964737,-0.051493134,-0.079967444,0.004910116,-0.143839863,0.006319809,0.032760395,0.068020373,0.086176272,0.091223104,0,0,0,0,0,0,0,0,0
1,-0.012079726,1.776673152,-0.017715944,-0.006181965,-0.024118105,-0.061014645,-0.090923305,0.004005302,-0.045704738,0.007781868,0.033472787,0.070331776,0.08923321,0.094721284,0,0,0,0,0,0,0,0,0
